,PseudoTime
HFB13_021,0.10174348449788657
4SGA7_233,0.5604894809846803
HFB10_036,0.017786153499712472
HFB13_105,0.08740258786737151
HFB9_127,0.13782893506482233
NPB7_042,0.15508489884028126
4SGA7_333,0.5597473298413291
4SGA7_013,0.5959008799501285
NPA6_020,0.028986269610071554
PSB2_032,0.022146251547430888
NPB5_008,0.03610952024893248
HFB9_053,0.0809741942139164
4SFGA3_206,0.09342872745762051
HFA4_107,0.0962804915875624
HFB14_034,0.11982295943212891
NPA6_062,0.009046075287312137
NPB2_064,0.09647281952077283
4SGA8_026,0.5974994698871108
4SGA8_278,0.5518660022383451
HFB13_190,0.03874176906568199
PSA2_006,0.9250439755209837
4SGA7_130,0.5685607775513513
4SGA7_294,0.5999970518161933
PSA7_003,0.03195993481431019
NPA6_073,0.015606413413952983
NPB2_058,0.061302623806210405
4SGA9_181,0.5724245321923754
4SGA9_290,0.567510289986556
HFB11_098,0.0858523732826511
4SFGA3_200,0.13796615527298992
4SFGA4_199,0.10314913971402916
HFB14_037,0.024474889749589692
4SFGA4_185,0.08557939838028167
HFB11_145,0.0616151984586793
HFB9_009,0.0971446218201734
HFA4_013,0.10578198879420363
NPA7_024,0.043937218962665184
4SGA7_171,0.559735374008562
HFA4_115,0.10976038438718061
PSB3_066,0.3358561349348227
HFB13_064,0.09127039906895482
NPB4_009,0.0013285015160633894
HFB11_050,0.08698932202283943
4SFGA6_134,0.9060619921664012
PSB2_014,0.2340585407132016
NPA7_062,0.966385808747935
4SGA8_077,0.532902860392887
4SGA8_229,0.564049958458576
PSA6_022,0.08531061848043996
4SFGA4_071,0.19736314823784182
4SFGA6_113,0.08498402952873055
4SGA7_085,0.5588602517691977
NPA6_095,0.01884257855887109
NPB2_005,0.16665621748877252
4SGA8_287,0.5503471228094312
4SGA8_327,0.5276221303176629
4SFGA6_209,0.177709292382424
PSA8_032,0.031156632965885143
4SGA7_133,0.5950335197130566
4SGA7_274,0.5538429214453757
HFB13_002,0.05698904744670292
HFA1_110,0.39566877492977337
HFA1_113,0.05720172681181017
NPB2_040,0.02421078579491891
HFB12_090,0.07787099675172568
4SFGA6_039,0.08292000696224935
4SGA7_279,0.537328369594525
PSA1_093,0.611609594625859
HFB13_061,0.07805120446569343
4SGA7_079,0.5623089291666116
4SGA9_137,0.3814835573747917
HFB9_174,0.10553221239426523
PSA3_007,0.01931238271275224
4SGA8_279,0.5797674029074951
4SFGA6_210,0.12406395179294341
HFB10_124,0.1578698403563154
4SFGA3_124,0.13356235725517743
PSA1_094,0.023289743970315083
HFB13_117,0.06498767712788323
HFB13_158,0.07845610729718183
HFB10_056,0.033256313057768876
NPA7_026,0.002924466486809895
4SGA7_117,0.5902133150192932
4SGA8_169,0.5606819039981541
4SGA8_053,0.5725133959597504
PSA2_032,0.911116550624071
HFA4_053,0.1384310236511766
4SGA7_198,0.5962310166722058
HFB12_082,0.08435591677622906
HFB9_015,0.08385460159175465
4SGA8_085,0.5947152641907709
NPB2_052,0.021988460644894806
4SGA7_127,0.5970631126443176
4SFGA6_048,0.14536972360004594
PSA5_001,0.0007990078805159058
HFB12_126,0.07952611906115505
4SGA8_048,0.5278528051718979
NPA6_082,0.2030826400427533
HFB13_198,0.039497540064766495
4SFGA6_150,0.18238283884419162
4SFGA6_114,0.2500114697407013
HFB14_015,0.07848632624067214
NPA7_091,0.0021174312068928305
PSA8_034,0.03606082526050232
HFB12_086,0.15463845117299302
4SFGA6_240,0.0809972860107217
PSA7_065,0.007245276143704465
4SFGA3_135,0.09977568751570987
4SGA9_010,0.545582874581756
HFB13_191,0.09532087725141235
4SFGA6_199,0.2793572462569493
4SGA8_270,0.5919091430884128
4SGA7_119,0.5659028089022952
HFB9_194,0.08302825771580041
4SGA8_041,0.5600713820071224
4SGA7_010,0.5724271737479464
HFB10_010,0.07806534119782067
4SGA7_327,0.44066184652285273
4SGA9_003,0.5623779219660631
4SGA8_375,0.5531046839780784
NPA7_090,0.025772162420435257
HFB12_111,0.11754770951475219
4SFGA3_022,0.19207571080052027
PSA1_051,0.08386674482562193
4SFGA4_078,0.08734745783704939
4SGA7_114,0.4726060289031709
4SFGA3_017,0.08022513439341025
PSB2_056,0.11204122658634193
4SFGA6_120,0.13179205085749565
HFB11_043,0.08579372697112977
4SGA9_106,0.58889369210131
HFB9_135,0.09483956343237386
PSB2_015,0.18962724633622668
4SGA7_084,0.5682030141682158
4SGA7_314,0.4920903262594977
4SGA8_243,0.5895927616445817
HFB13_104,0.09022857572520991
HFB9_122,0.10762945336927954
4SFGA3_009,0.12970702558202304
HFB13_184,0.13279729430544457
HFB9_139,0.2490408175729678
4SGA7_053,0.5929583614618273
4SGA9_077,0.5684499647718495
HFA4_093,0.037464521243410556
HFB9_187,0.09546217527582955
4SGA8_155,0.5609420458139849
HFB9_140,0.022709050389791947
PSA8_019,0.03349726301483094
HFB14_001,0.04095626409301708
PSA2_012,0.014496552512046885
HFB12_059,0.08729107144502656
PSB3_043,0.23647175156531453
4SGA8_320,0.5552653385023847
HFB13_146,0.09197732069631201
NPA7_021,0.019355913065691895
4SFGA6_195,0.08732303054612085
NPB8_044,0.039070788994819305
4SFGA3_081,0.07648547178196075
4SGA7_250,0.5578938794894701
HFB12_121,0.03900431025660673
PSB3_068,0.041886847056594956
HFA4_076,0.06581326460624336
4SGA8_057,0.587032671825394
PSA8_011,0.7281868351084686
HFB13_197,0.03607988433241484
HFB13_154,0.07215924276635574
4SGA8_343,0.0350526254064857
4SFGA3_011,0.08480720650172624
4SFGA5_045,0.1718777524523582
HFB14_020,0.08061682674015087
PSA9_029,0.16212327586178477
NPA7_019,0.016805092174076507
HFB10_013,0.12304616494837115
HFB13_048,0.06738482880533411
4SFGA3_043,0.08539379899768369
HFB12_115,0.108531456363773
PSB1_086,0.12078747234629038
4SGA9_055,0.542272153682306
4SFGA4_176,0.08694948599952612
4SFGA3_178,0.11116118165960326
4SGA7_159,0.5678238279823622
HFB9_170,0.07625004808912425
4SFGA4_041,0.1010797803752772
NPB5_086,0.08727438057080031
4SGA7_196,0.5832354754518381
HFB13_076,0.03411826828653163
HFB10_160,0.021399582995902656
4SGA8_080,0.5535412031850331
HFA4_125,0.1197372756983745
4SFGA3_064,0.2382739732307462
HFB13_056,0.10153342077330124
HFB11_140,0.07640328460971793
HFB11_053,0.135085194171437
HFA1_082,0.3684710678038854
PSA1_076,0.02335360570922737
PSA6_048,0.012420024389445687
4SGA7_073,0.5610442719539559
HFB11_006,0.10403869300598642
4SGA9_289,0.5432861325192612
4SGA7_028,0.5886483181182293
NPB6_034,0.09049620992796191
NPB3_043,0.03957100813133098
4SGA7_217,0.5959170925174135
4SGA7_295,0.5632178319764388
HFB9_003,0.07632612338454998
HFB13_046,0.08422106679500332
NPA6_104,0.8358191587285838
PSA2_043,0.13223179745517633
HFB11_033,0.07940197235069306
HFB13_192,0.08909607176291763
4SFGA3_023,0.0868549846239701
4SFGA4_145,0.09201832567012136
NPA7_008,0.02691761262330759
HFB11_021,0.10622246058385078
4SFGA5_138,0.10099099786183204
HFB13_129,0.09416061767539775
PSA8_045,0.06191914795997189
4SGA7_038,0.5913676976937485
NPB6_047,0.058989565084996025
4SGA8_039,0.593820529445945
NPB2_028,0.03569782432376166
4SGA8_269,0.5411799038913981
NPB6_012,0.09675951105282306
4SGA7_034,0.5964824451988425
HFB12_129,0.092666571001099
4SFGA3_141,0.08698942350269977
HFA1_044,0.3116758504487107
HFB12_116,0.06368294110018825
HFB11_104,0.10688182095378093
4SFGA5_065,0.30927487455997177
4SFGA4_102,0.0782970032631183
4SFGA6_234,0.08325067111677832
4SGA7_168,0.5803133229079391
4SGA7_040,0.5917851720452235
HFB9_196,0.10196147645495408
HFB13_183,0.0913087896085762
4SFGA6_104,0.08366675165356885
4SGA7_082,0.5932677207015989
HFB13_107,0.12671990199880692
4SGA9_087,0.5815474846253225
4SFGA5_113,0.21288935877489648
NPB5_027,0.23332405689731914
4SFGA3_069,0.08334120520199634
HFB9_169,0.06369218657183151
PSA6_040,0.01719070839257604
4SGA7_070,0.5974150423404375
NPA6_011,0.3157960200859201
PSB1_033,0.9329319453153266
4SFGA3_060,0.09440492425731899
HFB10_014,0.05391149230429715
4SGA7_027,0.5976676122548664
HFA1_089,0.07162029362343875
HFB13_115,0.08465664586006258
NPA7_035,0.05628053166546932
4SFGA6_116,0.2921889570028786
HFB10_076,0.06096103027891194
HFB13_201,0.09538901438204937
4SGA7_059,0.5493145152658319
NPB7_030,0.09472760259694
4SGA7_100,0.5717710730491065
NPA6_006,0.023909201032536777
4SFGA5_173,0.2016011631808975
PSA2_023,0.21930613221103534
4SGA7_315,0.5506303764048689
HFB12_096,0.08448744960284442
4SGA8_248,0.44519848095524567
NPB2_067,0.04982521436849908
HFB9_075,0.0855504668608606
PSB2_090,0.020755239172226013
4SFGA6_032,0.11045479041823804
NPB8_001,0.09005261835127802
NPB3_046,0.8366826993859832
HFB12_103,0.087025770142492
HFB12_078,0.08493893155660301
4SGA7_022,0.5927324250971249
4SGA9_304,0.5883720007290033
HFB13_145,0.0009074527794693781
HFA1_108,0.11002872741693032
4SFGA4_048,0.09915937188645761
4SGA7_204,0.3447419782568227
PSB3_009,0.9545658055435565
HFA4_024,0.08740812202219957
4SFGA4_114,0.08272981440287387
4SGA8_047,0.5717533533535767
4SFGA5_009,0.08446406753141787
4SFGA5_057,0.14892017753296527
HFB14_040,0.12393377783347655
PSB1_060,0.10897121639657696
HFB9_013,0.08189523883283434
NPB6_042,0.013877830164053842
NPB2_013,0.11740497911846857
4SGA8_374,0.5921414671106923
HFB9_116,0.09038904319456614
4SFGA4_117,0.08924255562553704
4SFGA6_247,0.09135204155228861
4SFGA4_037,0.09099745295330154
4SGA7_169,0.5557866075370609
NPB5_061,0.12938101355213136
4SFGA6_094,0.09589417543901721
4SGA7_292,0.4839198048046406
4SGA7_089,0.5962874184901811
4SFGA4_005,0.14482864584262267
4SGA7_102,0.5634122116111189
NPB5_075,0.04723903541807877
NPA7_083,0.16452281463317855
4SGA7_006,0.5389990425112289
HFA1_095,0.12778010215663135
4SGA9_064,0.494626047930566
HFA1_001,0.06779793505181356
HFB14_014,0.11900289048685102
HFB10_038,0.12980469719727036
4SFGA6_038,0.1435897631895283
NPA6_089,0.0008837885965175042
HFB14_032,0.08885459514443939
4SGA8_297,0.006610903129378893
4SFGA3_187,0.11463554337322908
HFB10_055,0.034768105960562054
NPA6_014,0.9618418809521962
HFB10_115,0.07259953613963491
PSA1_057,0.023584840271899093
HFB13_179,0.12440271481048995
HFB10_042,0.08309818645988898
PSA7_031,0.1984365378883099
NPA6_039,0.07290790577594512
4SGA7_016,0.569418054391758
4SGA8_062,0.5524426117449216
NPB5_015,0.04207290190358598
4SGA8_064,0.2701785822087386
HFB10_067,0.03204635410880135
4SFGA3_107,0.11425305214885778
NPA6_071,0.002183015470943882
4SGA9_141,0.5839204129077614
4SGA9_054,0.5392267291737018
4SFGA3_142,0.08686011575932237
NPB6_054,0.07901785400311345
NPA6_058,0.11178920969477701
NPB8_002,0.019324359228019
HFB11_036,0.11991864334746259
4SFGA4_067,0.08855282278283512
PSA1_083,0.009198617740294955
NPA7_068,0.10789802884735632
NPA7_051,0.6824809276680145
4SGA8_266,0.5567409053445358
4SGA7_031,0.5629311727517198
4SGA8_105,0.5255770127632756
HFB10_007,0.1538796663786326
4SGA7_224,0.5838423144681091
NPB5_060,0.10458340935983416
HFB14_026,0.06751424281196454
4SGA9_315,0.5974789772021966
HFA4_067,0.19876837259685787
HFB9_044,0.9944720209497294
HFB12_060,0.06503035009799855
PSB3_017,0.0026831833320846163
4SGA8_304,0.5066786908831303
HFB13_140,0.08295776934133621
HFB10_130,0.2703028213557869
HFB10_021,0.09715451974577885
HFA1_105,0.022061524870771978
HFB12_072,0.9724877641021256
NPB6_003,0.0923361288191307
NPB5_028,0.052540958663222545
HFA1_045,0.03041243993855133
4SGA8_107,0.5735801446164289
HFB12_127,0.07408524588497804
NPB3_032,0.08572875063252601
HFB13_025,0.09090976205617736
NPA7_055,0.01802214218929121
NPA6_029,0.34988593513587046
4SGA7_301,0.5897344128740134
HFB13_152,0.09253064883058987
4SGA8_005,0.586797017846133
HFB10_095,0.1399715453126288
4SFGA6_238,0.06413948909901325
4SGA8_096,0.5880912745261684
HFB13_135,0.08515136674423084
4SGA7_048,0.5666254135961207
HFB13_111,0.06511392396962622
4SGA8_369,0.5904657319140177
NPA6_072,0.9570964671515213
PSA1_034,0.9809893646662594
4SFGA4_144,0.1468724450807195
HFB9_008,0.13547069353114424
HFB10_104,0.0998553355864891
PSB2_029,0.3210119408959461
4SGA7_212,0.5910419808531803
4SFGA3_160,0.180506256958482
4SGA8_283,0.5773297527182923
HFB14_012,0.0319371873841131
4SFGA5_172,0.1689223021834353
PSA4_032,0.15636303117159997
NPB8_047,0.1431529213769061
PSB1_062,0.15860105043503417
4SFGA4_017,0.0886386874852163
HFA4_009,0.13616880899187955
HFB12_081,0.0879358133819173
4SGA8_082,0.5965165491544528
HFB14_007,0.08811121098961357
HFB12_117,0.10260763777148474
HFB12_001,0.11809955161630328
HFB12_093,0.12502730841043663
4SGA7_039,0.5211268421155987
4SFGA4_148,0.08167467418488787
HFB10_057,0.3884079233207818
PSA2_016,0.06551108233005662
HFB9_014,0.06513537925108935
HFA1_048,0.06090609990825526
4SGA7_107,0.5863901050127303
4SFGA3_026,0.16165802076408126
4SFGA6_131,0.1096632552479787
HFB13_153,0.09030183779968992
HFB12_105,0.058850885192219766
NPB4_053,0.1387147744622646
HFA4_031,0.05711561266003949
HFA4_054,0.08961255004672145
4SGA7_259,0.5530892772305307
HFB9_047,0.07671987826140492
4SGA8_166,0.44882323207623853
4SGA9_251,0.028334961688840813
HFB12_014,0.09689529424346527
HFB12_003,0.10152755397922926
PSA8_002,0.007468067789006248
NPA6_033,0.9665891295881262
4SGA9_155,0.5622699555283568
4SFGA6_062,0.09982139421845666
PSB3_056,0.9027763753215086
4SGA7_374,0.5766908395471354
4SFGA3_117,0.18552439814561927
4SFGA5_038,0.2875798881595059
HFB13_099,0.023665097311133438
NPB6_050,0.11040469955145697
HFB9_023,0.07534274693531612
PSA1_088,0.06620955455844782
HFB11_151,0.08007960902842948
HFA1_064,0.10242281450198526
4SGA9_256,0.5903687538583695
4SGA9_301,0.5671634212474825
4SGA7_337,0.5985384115840185
HFA1_050,0.03298186863393521
4SGA9_160,0.55634470851494
4SFGA5_125,0.9966280412158416
4SFGA6_129,0.13008874269062673
NPB6_024,0.05932023262808907
4SGA8_095,0.5981880229768753
4SGA9_276,0.587753309791321
4SFGA5_074,0.08740798951733712
HFB13_189,0.09140371431019355
PSB1_055,0.044152186915404824
4SGA7_011,0.5795620822411188
4SFGA4_047,0.07725115085050452
4SGA7_061,0.5656186246086086
4SGA9_191,0.543027007002372
HFB10_139,0.08710282369226406
NPB2_053,0.0006462660732413268
4SGA9_023,0.5907144784530356
NPA6_036,0.4677300588656468
PSB1_053,0.09068756527182674
HFB14_043,0.07643535134782022
NPB2_055,0.038283010065701895
4SGA8_173,0.41286956542598807
HFB9_153,0.02044507176475621
PSB2_078,0.03097955584483334
4SFGA5_142,0.15945778661679172
4SFGA6_156,0.08262418511479173
PSA7_053,0.9913106388924422
4SGA7_163,0.5695290624652177
4SGA7_105,0.45320905830159447
NPB8_042,0.02680911421733722
4SGA7_166,0.5807984924452835
NPB5_045,0.020907319168363143
HFB12_056,0.09919215890036324
NPB8_037,0.3525935699167219
NPB6_026,0.024574868520234258
HFB10_019,0.03363978515670169
4SGA7_205,0.5958758727121698
4SGA7_355,0.430002731400544
PSA8_018,0.9094260283183869
NPB7_011,0.16475178583785707
NPB3_007,0.06331848450663409
PSA8_026,0.07693068685683876
4SGA8_114,0.4754253476904069
HFB12_036,0.09447795843522519
4SFGA3_099,0.09555888223470667
4SFGA5_070,0.07809781512097816
4SGA8_025,0.590643359059485
NPB6_028,0.016709202052351445
4SGA8_130,0.5930439644947657
4SGA7_347,0.5252616281607114
HFA4_006,0.0840598181697649
4SGA7_242,0.5884063359831682
PSA3_008,0.9883835357600229
NPB4_023,0.03209229457364804
4SGA9_272,0.584333738527421
4SGA7_167,0.5587923031653514
4SGA8_140,0.5631175417940297
4SFGA3_021,0.1279126992846922
4SGA7_207,0.5632715142919198
4SGA8_322,0.5726667720486982
4SFGA3_162,0.0863500704702695
NPA7_048,0.028029544640268002
HFB13_141,0.11491579348695148
HFB12_029,0.0674105551433877
4SGA8_152,0.5415856352122528
4SGA7_321,0.5885724882098052
4SFGA5_149,0.07909081070396407
NPB8_011,0.014806510781989274
HFB12_138,0.023665845619908633
PSA1_087,0.10483066604495576
HFB10_037,0.06418742342932941
HFA1_024,0.1028252572464053
HFB9_129,0.11100231109754463
HFA4_074,0.2841312273460142
HFA4_036,0.10473779852637079
PSB2_040,0.1793941062310804
4SGA8_128,0.5711870016702268
4SFGA6_143,0.09903331395711741
HFA4_010,0.14224309989099865
4SFGA5_122,0.08965469777964069
4SFGA5_080,0.08973346117901843
NPA6_107,0.08400355494379522
NPB5_067,0.04145688085598131
HFB9_171,0.07658815266237158
NPB5_021,0.041430507570343306
4SGA8_110,0.5649289543769749
4SGA9_017,0.556590309483291
4SFGA3_076,0.15280246119817326
4SFGA4_003,0.10895969180898434
HFA4_047,0.06849817957974723
4SGA8_260,0.5679523202002618
HFA4_052,0.043803544036383625
HFB13_047,0.10510189030808086
4SFGA4_119,0.21638509931380984
HFA1_066,0.018377771785798944
4SFGA3_093,0.08052072427648807
4SFGA4_051,0.8776771235968464
4SGA8_017,0.5713592583071839
HFB10_126,0.09451714053615808
PSB1_034,0.0420933985362439
PSB2_089,0.10930513676829226
4SFGA5_032,0.12061321447317684
PSB2_077,0.6012968321805819
4SGA8_187,0.545287738208826
PSA8_023,0.08244267513249538
NPA7_074,0.0258827621594786
HFB12_052,0.08961469811002114
HFB10_047,0.08270334555754454
4SGA9_009,0.5591793720285525
4SGA7_115,0.566816775517159
HFB13_149,0.27662176443292696
HFB13_138,0.06467548529832803
NPB5_013,0.09202609907041823
PSB2_007,0.7255934236181477
NPA6_046,0.022887547916729183
4SFGA4_013,0.08210017931027806
HFA1_051,0.0777377852774168
HFB13_113,0.010940530551436156
NPA6_030,0.07963680326957136
NPB2_026,0.026440781346458962
4SGA7_241,0.4515949037118007
4SGA7_335,0.5582150072715315
HFA1_010,0.025757485889840993
4SFGA4_094,0.15481296203701914
PSA1_055,0.020612973170778908
4SFGA6_098,0.10746451674836624
HFB10_080,0.9544468772328346
4SFGA5_054,0.0847664703455764
PSB1_081,0.8317737104091507
HFB11_039,0.10200855462370846
4SGA9_149,0.5901757801407538
4SGA7_226,0.5883061761201849
HFB9_149,0.352327684808488
HFA4_042,0.0756215999152634
HFB10_033,0.12916359168685254
HFA4_100,0.07083907397370108
4SGA8_350,0.5039910746692462
HFB10_121,0.05630704793247605
HFA4_117,0.09163912919383109
HFB13_137,0.13093199779325082
4SFGA3_174,0.08654573349767201
HFA1_042,0.08763070152249203
NPB2_017,0.08307923984298064
PSB3_041,0.8155370862033267
4SFGA4_007,0.08580835202184875
4SGA8_179,0.5348257528093472
PSA5_013,0.03669403286287087
4SGA7_162,0.5372337022678956
HFB11_150,0.05922799394979213
HFB13_130,0.03627348975395518
4SFGA5_103,0.09937626105146873
4SFGA6_061,0.10472997798081106
HFB10_018,0.06894332460356527
4SGA8_035,0.5689307570673967
4SGA8_149,0.5695648290535169
4SFGA3_036,0.13417499931819038
4SFGA4_093,0.07808775085791297
4SGA7_047,0.5651913083267417
HFB9_185,0.07369082403507868
HFB10_041,0.08093005958257118
4SGA9_088,0.4330660622941132
4SFGA3_062,0.09916988202071225
NPB3_011,0.058180794608105144
NPB7_005,0.0665196856549724
HFA1_043,0.07884783063492339
4SFGA4_194,0.08320153427835884
NPB7_010,0.0839188180643841
HFB11_139,0.06038713147355312
